UserId,relevantes_teste,hits,Precision@10,Recall@10,HitRate@10,NDCG@10,MAP@10,candidatos_avaliados
AX3M0765KGH6P,3,0,0.0,0.0,0.0,0.0,0.0,2000
A2X3L31KCXBHCL,1,0,0.0,0.0,0.0,0.0,0.0,2000
A1QHJCHVHQAP4I,1,0,0.0,0.0,0.0,0.0,0.0,2000
A3QFOTZ90I13DT,2,1,0.1,0.5,1.0,0.6131471927654584,0.5,2000
A3LYTPKCXCK331,2,2,0.2,1.0,1.0,1.0,1.0,2000
A10FJGRMOTJ35Y,1,0,0.0,0.0,0.0,0.0,0.0,2000
AN75PQ88GVDCN,2,0,0.0,0.0,0.0,0.0,0.0,2000
AP2NX17IS4661,1,0,0.0,0.0,0.0,0.0,0.0,2000
A7JGEKN140F4S,2,1,0.1,0.5,1.0,0.6131471927654584,0.5,2000
A2KS0SMR67F09W,2,2,0.2,1.0,1.0,1.0,1.0,2000
A39ILC0QR4E09L,9,4,0.4,0.4444444444444444,1.0,0.6020941629041775,0.4444444444444444,2000
ASG22X1PLGS9P,4,3,0.3,0.75,1.0,0.8318724637288826,0.75,2000
AW4RC5QJTVF7N,1,1,0.1,1.0,1.0,1.0,1.0,2000
A38HB9LSYK8ILT,1,0,0.0,0.0,0.0,0.0,0.0,2000
A15V4VI663JO58,1,1,0.1,1.0,1.0,1.0,1.0,2000
A2OP7RW3WNXR6C,3,1,0.1,0.3333333333333333,1.0,0.46927872602275644,0.3333333333333333,2000
A23RZIU0N8K2KR,4,0,0.0,0.0,0.0,0.0,0.0,2000
A1B6O7SAIYG2N0,9,1,0.1,0.1111111111111111,1.0,0.2350455494144854,0.1111111111111111,2000
A39JF4NO5TYNNI,7,2,0.2,0.2857142857142857,1.0,0.44830398990253034,0.2857142857142857,2000
A1H88L8X6HM1BQ,5,0,0.0,0.0,0.0,0.0,0.0,2000
ADCYAVE14OJCJ,2,1,0.1,0.5,1.0,0.6131471927654584,0.5,2000
A4HDO00BC6C9X,1,0,0.0,0.0,0.0,0.0,0.0,2000
